Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Boise,Weekly,"2018-03-11 00:00:00",Conventional,1.260000000,80611.01,28399.47,2279.82,12280.50,37651.22,28668.38,8931.77,51.07
Boston,Weekly,"2018-03-11 00:00:00",Conventional,1.340000000,629090.87,23641.04,479640.60,1840.01,123969.22,102902.94,19475.17,1591.11
Buffalo/Rochester,Weekly,"2018-03-11 00:00:00",Conventional,1.160000000,185174.55,18057.75,83259.03,57.09,83800.68,41026.82,41959.42,814.44
California,Weekly,"2018-03-11 00:00:00",Conventional,1.110000000,6488605.43,2277437.31,1750118.87,108244.33,2352804.92,2230913.33,41105.34,80786.25
Charlotte,Weekly,"2018-03-11 00:00:00",Conventional,1.270000000,279661.71,72847.80,98059.20,6212.37,102542.34,96038.19,6503.04,1.11
Chicago,Weekly,"2018-03-11 00:00:00",Conventional,1.540000000,830421.03,95041.64,454041.33,142564.10,138773.96,100438.58,37184.96,1150.42
Cincinnati/Dayton,Weekly,"2018-03-11 00:00:00",Conventional,1.010000000,275804.74,65139.45,22713.79,10175.31,177776.19,146773.92,30140.64,861.63
Columbus,Weekly,"2018-03-11 00:00:00",Conventional,1.050000000,212107.87,60498.56,22813.02,2942.75,125853.54,85932.68,39844.53,76.33
"Dallas/Ft. Worth",Weekly,"2018-03-11 00:00:00",Conventional,0.870000000,1356159.96,688566.31,213463.41,5709.30,448420.94,329344.14,100310.59,18766.21
Denver,Weekly,"2018-03-11 00:00:00",Conventional,1.160000000,788107.23,159389.01,205340.23,16598.60,406779.39,156327.39,250452.00,0.00
Detroit,Weekly,"2018-03-11 00:00:00",Conventional,1.140000000,443295.30,82676.76,65334.67,47721.41,247562.46,178042.93,49942.51,19577.02
"Grand Rapids",Weekly,"2018-03-11 00:00:00",Conventional,1.430000000,191286.89,3195.61,75173.54,55327.24,57590.50,32676.64,8368.93,16544.93
"Great Lakes",Weekly,"2018-03-11 00:00:00",Conventional,1.220000000,3953699.57,741349.12,1112605.39,380229.80,1719515.26,1237310.02,410612.84,71592.40
Harrisburg/Scranton,Weekly,"2018-03-11 00:00:00",Conventional,1.220000000,279645.04,65731.37,115236.06,174.48,98503.13,87461.84,9219.07,1822.22
Hartford/Springfield,Weekly,"2018-03-11 00:00:00",Conventional,1.420000000,314847.26,17765.06,215834.18,183.31,81064.71,66170.41,13298.75,1595.55
Houston,Weekly,"2018-03-11 00:00:00",Conventional,0.830000000,1324475.69,614152.38,162269.94,4184.08,543869.29,432316.21,110079.75,1473.33
Indianapolis,Weekly,"2018-03-11 00:00:00",Conventional,1.000000000,227995.61,56419.41,46098.37,6226.22,119251.61,104102.69,13239.57,1909.35
Jacksonville,Weekly,"2018-03-11 00:00:00",Conventional,1.160000000,227714.50,126052.23,12557.63,439.09,88665.55,37739.81,50845.74,80.00
"Las Vegas",Weekly,"2018-03-11 00:00:00",Conventional,1.180000000,298805.55,61233.57,91407.22,8059.72,138105.04,83945.28,53527.54,632.22
"Los Angeles",Weekly,"2018-03-11 00:00:00",Conventional,1.030000000,3059034.30,1152656.67,373411.39,72380.13,1460586.11,1373991.99,29875.02,56719.10
Louisville,Weekly,"2018-03-11 00:00:00",Conventional,1.080000000,117108.97,26859.44,26636.99,263.30,63349.24,46121.81,16452.99,774.44
"Miami/Ft. Lauderdale",Weekly,"2018-03-11 00:00:00",Conventional,1.190000000,888615.09,603091.72,74717.78,2009.90,208795.69,97893.87,110561.82,340.00
Midsouth,Weekly,"2018-03-11 00:00:00",Conventional,1.150000000,3874143.18,1003594.96,1291212.19,26832.41,1552503.62,1389780.99,153631.49,9091.14
Nashville,Weekly,"2018-03-11 00:00:00",Conventional,0.940000000,304701.20,136420.81,11461.07,366.73,156452.59,129994.08,24769.62,1688.89
"New Orleans/Mobile",Weekly,"2018-03-11 00:00:00",Conventional,1.050000000,316463.18,177320.17,22478.10,2158.00,114506.91,93807.58,20352.66,346.67
"New York",Weekly,"2018-03-11 00:00:00",Conventional,1.350000000,1755052.38,64008.06,883441.96,828.96,806773.40,730150.78,74224.85,2397.77
Northeast,Weekly,"2018-03-11 00:00:00",Conventional,1.270000000,5214137.33,412621.66,3066433.39,6214.63,1728867.65,1436116.22,279239.21,13512.22
"Northern New England",Weekly,"2018-03-11 00:00:00",Conventional,1.080000000,765746.37,50349.63,662866.85,1245.98,51283.91,27070.31,23244.71,968.89
Orlando,Weekly,"2018-03-11 00:00:00",Conventional,1.130000000,529200.61,333909.79,33091.99,1477.79,160721.04,91546.69,68931.02,243.33
Philadelphia,Weekly,"2018-03-11 00:00:00",Conventional,1.320000000,486492.24,45869.80,237689.35,297.86,202635.23,177287.22,23394.68,1953.33
Phoenix/Tucson,Weekly,"2018-03-11 00:00:00",Conventional,0.580000000,1619549.79,941189.25,269078.43,14057.17,395224.94,227505.97,161870.08,5848.89
Pittsburgh,Weekly,"2018-03-11 00:00:00",Conventional,1.230000000,134625.32,40798.11,15527.17,1089.04,77211.00,48023.13,29181.20,6.67
Plains,Weekly,"2018-03-11 00:00:00",Conventional,1.150000000,2152113.24,917962.76,512519.24,7989.48,713641.76,630813.83,77037.43,5790.50
Portland,Weekly,"2018-03-11 00:00:00",Conventional,1.110000000,676307.43,78454.87,308559.86,17485.05,271807.65,172296.20,99071.86,439.59
Raleigh/Greensboro,Weekly,"2018-03-11 00:00:00",Conventional,1.200000000,384595.79,106062.76,132338.25,5654.47,140540.31,135823.49,4716.82,0.00
Richmond/Norfolk,Weekly,"2018-03-11 00:00:00",Conventional,1.000000000,345645.83,95991.36,94894.74,1776.10,152983.63,139363.88,13327.83,291.92
Roanoke,Weekly,"2018-03-11 00:00:00",Conventional,0.930000000,228663.46,68597.75,43277.55,205.10,116583.06,100506.78,15642.94,433.34
Sacramento,Weekly,"2018-03-11 00:00:00",Conventional,1.180000000,546435.55,151094.92,271726.60,862.40,122751.63,115769.46,1627.32,5354.85
"San Diego",Weekly,"2018-03-11 00:00:00",Conventional,1.140000000,512155.10,165801.09,124279.19,16482.97,205591.85,197838.66,6495.41,1257.78
"San Francisco",Weekly,"2018-03-11 00:00:00",Conventional,1.290000000,904333.98,270255.15,434279.15,2517.79,197281.89,193813.92,196.57,3271.40
Seattle,Weekly,"2018-03-11 00:00:00",Conventional,1.420000000,514742.18,96728.68,134993.60,920.60,282099.30,165320.50,116481.78,297.02
"South Carolina",Weekly,"2018-03-11 00:00:00",Conventional,1.130000000,482065.76,217013.42,79944.64,4374.67,180733.03,141288.83,36165.79,3278.41
"South Central",Weekly,"2018-03-11 00:00:00",Conventional,0.890000000,6621293.03,3309218.10,926223.64,28752.60,2357098.69,1820819.54,472662.31,63616.84
Southeast,Weekly,"2018-03-11 00:00:00",Conventional,1.100000000,5239198.71,2984665.37,403000.78,18332.57,1833199.99,1211466.26,610537.41,11196.32
Spokane,Weekly,"2018-03-11 00:00:00",Conventional,1.300000000,82487.75,20810.25,22874.92,509.82,38292.76,25921.98,12329.14,41.64
"St. Louis",Weekly,"2018-03-11 00:00:00",Conventional,1.020000000,249444.49,119801.00,6013.84,404.77,123224.88,99130.17,19950.02,4144.69
Syracuse,Weekly,"2018-03-11 00:00:00",Conventional,1.120000000,90823.29,9823.97,45835.73,107.70,35055.89,20163.08,14891.70,1.11
Tampa,Weekly,"2018-03-11 00:00:00",Conventional,1.160000000,580771.43,372746.58,45277.75,1442.66,161304.44,92677.26,68493.85,133.33
West,Weekly,"2018-03-11 00:00:00",Conventional,1.000000000,6906412.50,2442241.76,1695925.97,130983.00,2637261.77,1435608.59,1184730.56,16922.62
"West Tex/New Mexico",Weekly,"2018-03-11 00:00:00",Conventional,0.940000000,897607.12,467501.55,154130.63,11380.26,264594.68,152380.60,110322.16,1891.92
"Total U.S.",Weekly,"2018-03-18 00:00:00",Conventional,1.050000000,41386314.12,13707389.51,11061051.69,645380.85,15972492.07,11712807.19,3988101.74,271583.14
Albany,Weekly,"2018-03-18 00:00:00",Conventional,1.350000000,105304.65,13234.86,61037.58,55.00,30977.21,26755.90,3721.31,500.00
Atlanta,Weekly,"2018-03-18 00:00:00",Conventional,0.950000000,730449.69,323507.79,36770.00,1828.28,368343.62,267740.12,97851.46,2752.04
Baltimore/Washington,Weekly,"2018-03-18 00:00:00",Conventional,1.160000000,1113242.82,114754.38,505245.36,5034.83,488208.25,483402.85,2918.73,1886.67
Boise,Weekly,"2018-03-18 00:00:00",Conventional,1.030000000,119045.04,49145.38,6654.76,7737.62,55507.28,20536.92,34626.80,343.56
Boston,Weekly,"2018-03-18 00:00:00",Conventional,1.380000000,602177.43,24831.59,443903.93,1853.86,131588.05,101891.24,28125.70,1571.11
Buffalo/Rochester,Weekly,"2018-03-18 00:00:00",Conventional,1.140000000,166358.32,16300.20,70320.66,63.65,79673.81,22589.43,56334.38,750.00
California,Weekly,"2018-03-18 00:00:00",Conventional,1.020000000,6802084.11,2161037.82,2305253.24,94087.86,2241705.19,2116307.93,38597.17,86800.09
Charlotte,Weekly,"2018-03-18 00:00:00",Conventional,0.990000000,396324.57,73274.02,93954.85,5330.38,223765.32,218181.70,5583.62,0.00
Chicago,Weekly,"2018-03-18 00:00:00",Conventional,1.420000000,841171.24,85185.29,435552.05,174149.72,146284.18,110035.76,34764.91,1483.51
Cincinnati/Dayton,Weekly,"2018-03-18 00:00:00",Conventional,1.070000000,245062.31,68444.95,16626.16,10114.52,149876.68,119963.26,25174.42,4739.00
Columbus,Weekly,"2018-03-18 00:00:00",Conventional,1.010000000,216897.74,62775.90,15964.09,2293.97,135863.78,95448.10,39893.13,522.55
"Dallas/Ft. Worth",Weekly,"2018-03-18 00:00:00",Conventional,0.870000000,1362250.25,656842.99,247599.72,4978.69,452828.85,329530.61,103951.68,19346.56
Denver,Weekly,"2018-03-18 00:00:00",Conventional,1.020000000,1010953.71,163394.48,260747.73,15483.84,571327.66,129403.31,441922.13,2.22
Detroit,Weekly,"2018-03-18 00:00:00",Conventional,1.090000000,428600.20,82792.93,43727.67,29920.79,272158.81,220038.13,37118.17,15002.51
"Grand Rapids",Weekly,"2018-03-18 00:00:00",Conventional,1.400000000,175969.31,3261.54,64300.91,35087.55,73319.31,55491.01,6112.96,11715.34
"Great Lakes",Weekly,"2018-03-18 00:00:00",Conventional,1.160000000,3944850.17,784915.67,952233.04,348177.94,1859523.52,1416662.42,381069.68,61791.42
Harrisburg/Scranton,Weekly,"2018-03-18 00:00:00",Conventional,1.180000000,299740.63,75911.89,121945.84,200.48,101682.42,98656.62,725.80,2300.00
Hartford/Springfield,Weekly,"2018-03-18 00:00:00",Conventional,1.430000000,308716.16,16506.01,218357.11,217.92,73635.12,68741.49,3282.52,1611.11
Houston,Weekly,"2018-03-18 00:00:00",Conventional,0.790000000,1243926.96,630826.45,184825.84,4011.21,424263.46,322054.35,99304.67,2904.44
Indianapolis,Weekly,"2018-03-18 00:00:00",Conventional,1.010000000,209169.31,51782.00,34392.89,8471.15,114523.27,98947.12,12343.98,3232.17
Jacksonville,Weekly,"2018-03-18 00:00:00",Conventional,1.120000000,234236.46,125894.69,13198.70,449.65,94693.42,38854.51,55768.91,70.00
"Las Vegas",Weekly,"2018-03-18 00:00:00",Conventional,1.170000000,311526.49,76056.35,92588.91,7007.47,135873.76,80016.52,55393.91,463.33
"Los Angeles",Weekly,"2018-03-18 00:00:00",Conventional,0.910000000,3395262.70,1116865.19,700177.12,62395.31,1515825.08,1435807.52,25385.22,54632.34
Louisville,Weekly,"2018-03-18 00:00:00",Conventional,1.020000000,126213.08,32100.53,23976.21,204.70,69931.64,53034.96,15925.76,970.92
"Miami/Ft. Lauderdale",Weekly,"2018-03-18 00:00:00",Conventional,1.170000000,828837.57,575923.20,70118.84,2101.12,180694.41,102331.92,78219.16,143.33
Midsouth,Weekly,"2018-03-18 00:00:00",Conventional,1.030000000,4558888.55,977322.22,1305676.96,24247.96,2251641.41,2062091.77,175886.82,13662.82
Nashville,Weekly,"2018-03-18 00:00:00",Conventional,0.890000000,316201.23,141265.40,11914.02,387.61,162634.20,131128.64,29834.21,1671.35
"New Orleans/Mobile",Weekly,"2018-03-18 00:00:00",Conventional,1.020000000,316969.55,181011.25,19002.68,2515.00,114440.62,95470.29,18533.66,436.67
"New York",Weekly,"2018-03-18 00:00:00",Conventional,1.430000000,1564859.63,73760.49,911098.28,612.78,579388.08,552433.16,24302.69,2652.23
Northeast,Weekly,"2018-03-18 00:00:00",Conventional,1.340000000,4621126.31,453731.61,2646866.44,7610.65,1512917.61,1210266.06,287448.21,15203.34
"Northern New England",Weekly,"2018-03-18 00:00:00",Conventional,1.400000000,428028.90,45178.07,315349.91,1354.16,66146.76,30679.34,34470.75,996.67
Orlando,Weekly,"2018-03-18 00:00:00",Conventional,1.110000000,508979.43,333194.13,32206.33,1543.14,142035.83,82165.92,59626.58,243.33
Philadelphia,Weekly,"2018-03-18 00:00:00",Conventional,1.330000000,471175.79,44696.37,241775.09,334.21,184370.12,169602.85,12962.83,1804.44
Phoenix/Tucson,Weekly,"2018-03-18 00:00:00",Conventional,0.710000000,1299190.92,626645.87,243424.78,14272.43,414847.84,204096.69,205346.71,5404.44
Pittsburgh,Weekly,"2018-03-18 00:00:00",Conventional,0.980000000,198246.71,73389.94,22422.63,2599.53,99834.61,36169.00,63248.94,416.67
Plains,Weekly,"2018-03-18 00:00:00",Conventional,1.060000000,2346527.89,948199.79,630350.03,9313.26,758664.81,701598.07,55972.31,1094.43
Portland,Weekly,"2018-03-18 00:00:00",Conventional,1.040000000,759157.50,66714.53,222709.52,18614.12,451119.33,144978.05,305017.82,1123.46
Raleigh/Greensboro,Weekly,"2018-03-18 00:00:00",Conventional,0.920000000,552900.21,96399.53,130874.15,4769.76,320856.77,312969.23,7886.43,1.11
Richmond/Norfolk,Weekly,"2018-03-18 00:00:00",Conventional,0.980000000,365038.23,82914.30,97133.00,1515.48,183475.45,169506.35,12586.56,1382.54
Roanoke,Weekly,"2018-03-18 00:00:00",Conventional,0.970000000,209053.83,55659.94,43568.23,225.48,109600.18,86740.75,22179.43,680.00
Sacramento,Weekly,"2018-03-18 00:00:00",Conventional,1.140000000,517463.38,154151.99,270169.95,840.67,92300.77,84669.16,734.35,6897.26
"San Diego",Weekly,"2018-03-18 00:00:00",Conventional,0.920000000,643491.07,159346.70,256098.92,13404.80,214640.65,201973.65,9993.67,2673.33
"San Francisco",Weekly,"2018-03-18 00:00:00",Conventional,1.380000000,777300.99,215279.75,435108.21,2698.44,124214.59,119694.95,92.29,4427.35
Seattle,Weekly,"2018-03-18 00:00:00",Conventional,1.210000000,685505.57,91648.17,191972.39,1244.44,400640.57,180451.72,219003.18,1185.67
"South Carolina",Weekly,"2018-03-18 00:00:00",Conventional,1.060000000,542846.79,230046.31,78736.72,3687.24,230376.52,185198.74,41852.22,3325.56
"South Central",Weekly,"2018-03-18 00:00:00",Conventional,0.860000000,6579144.13,3289390.32,1115203.69,28384.40,2146165.72,1625982.91,455350.18,64832.63
Southeast,Weekly,"2018-03-18 00:00:00",Conventional,1.070000000,5278752.32,2993709.42,397715.46,17560.86,1869766.58,1246650.93,611691.39,11424.26
Spokane,Weekly,"2018-03-18 00:00:00",Conventional,1.170000000,98328.71,21145.49,26680.03,594.18,49909.01,30325.62,19483.29,100.10
"St. Louis",Weekly,"2018-03-18 00:00:00",Conventional,1.070000000,191261.08,90217.10,6557.08,418.97,94067.93,85441.83,8175.36,450.74
Syracuse,Weekly,"2018-03-18 00:00:00",Conventional,1.200000000,71732.63,8952.71,33509.12,83.00,29187.80,9185.93,20001.87,0.00
Tampa,Weekly,"2018-03-18 00:00:00",Conventional,1.130000000,574380.46,372785.73,43017.73,1301.33,157275.67,93201.11,63924.56,150.00
West,Weekly,"2018-03-18 00:00:00",Conventional,0.990000000,7254940.65,2099082.66,1707752.84,115997.93,3332107.22,1333247.05,1982086.02,16774.15
"West Tex/New Mexico",Weekly,"2018-03-18 00:00:00",Conventional,0.880000000,855251.17,457635.79,137597.04,8422.08,251596.26,151191.85,98535.60,1868.81
"Total U.S.",Weekly,"2018-03-25 00:00:00",Conventional,1.030000000,43409835.75,14130799.10,12125711.42,758801.12,16394524.11,12540327.19,3544729.39,309467.53
Albany,Weekly,"2018-03-25 00:00:00",Conventional,1.570000000,149396.50,16361.69,109045.03,65.45,23924.33,19273.80,4270.53,380.00
Atlanta,Weekly,"2018-03-25 00:00:00",Conventional,1.040000000,624645.42,281209.40,33187.58,1831.33,308417.11,227944.75,77406.46,3065.90
Baltimore/Washington,Weekly,"2018-03-25 00:00:00",Conventional,1.230000000,986038.75,108250.52,591934.75,4205.03,281648.45,277508.08,2777.04,1363.33
Boise,Weekly,"2018-03-25 00:00:00",Conventional,1.280000000,85839.98,40361.51,2026.94,9200.23,34251.30,24809.18,9434.29,7.83
Boston,Weekly,"2018-03-25 00:00:00",Conventional,1.390000000,641462.43,26019.52,479186.12,1883.17,134373.62,109938.39,22955.23,1480.00
Buffalo/Rochester,Weekly,"2018-03-25 00:00:00",Conventional,1.210000000,163592.40,18266.89,82910.91,80.60,62334.00,20541.67,41090.10,702.23
California,Weekly,"2018-03-25 00:00:00",Conventional,1.040000000,6687009.44,1932162.02,2715163.60,92955.04,1946728.78,1827362.50,37434.21,81932.07
Charlotte,Weekly,"2018-03-25 00:00:00",Conventional,1.320000000,258547.55,68088.95,87220.18,5567.45,97670.97,92743.21,4926.65,1.11
Chicago,Weekly,"2018-03-25 00:00:00",Conventional,1.360000000,908202.13,142681.06,463136.28,174975.75,127409.04,103579.41,22467.04,1362.59
Cincinnati/Dayton,Weekly,"2018-03-25 00:00:00",Conventional,1.080000000,277267.97,70493.35,27183.18,9616.52,169974.92,140702.40,20939.89,8332.63
Columbus,Weekly,"2018-03-25 00:00:00",Conventional,0.960000000,264778.18,77671.02,21732.24,3272.61,162102.31,133163.77,28160.04,778.50
"Dallas/Ft. Worth",Weekly,"2018-03-25 00:00:00",Conventional,0.730000000,1803351.21,788734.28,219585.81,6423.31,788607.81,673212.32,94356.41,21039.08
Denver,Weekly,"2018-03-25 00:00:00",Conventional,1.020000000,950483.37,176286.79,222958.27,16540.62,534697.69,121655.40,413042.29,0.00
Detroit,Weekly,"2018-03-25 00:00:00",Conventional,1.150000000,477637.43,82568.15,72460.60,62078.52,260530.16,211303.55,21812.97,27413.64
"Grand Rapids",Weekly,"2018-03-25 00:00:00",Conventional,1.470000000,207028.28,2946.60,85213.80,63349.05,55518.83,29054.93,7662.55,18801.35
"Great Lakes",Weekly,"2018-03-25 00:00:00",Conventional,1.180000000,4245947.20,860997.47,1144066.23,459002.28,1781881.22,1397088.59,282886.20,101906.43
Harrisburg/Scranton,Weekly,"2018-03-25 00:00:00",Conventional,1.210000000,330371.24,87782.44,137599.47,131.89,104857.44,95210.59,7089.08,2557.77
Hartford/Springfield,Weekly,"2018-03-25 00:00:00",Conventional,1.440000000,345963.16,17715.06,243023.15,242.20,84982.75,82409.99,1066.10,1506.66
Houston,Weekly,"2018-03-25 00:00:00",Conventional,0.560000000,2120511.03,837700.97,162473.38,4190.48,1116146.20,952254.70,161188.17,2703.33
Indianapolis,Weekly,"2018-03-25 00:00:00",Conventional,1.050000000,228837.36,53795.52,53103.06,7008.97,114929.81,96343.12,15834.92,2751.77
Jacksonville,Weekly,"2018-03-25 00:00:00",Conventional,1.300000000,183489.03,97376.71,9226.39,569.02,76316.91,41255.77,34987.81,73.33
"Las Vegas",Weekly,"2018-03-25 00:00:00",Conventional,1.010000000,382746.42,76054.73,122475.03,6496.13,177720.53,75499.86,101806.23,414.44
"Los Angeles",Weekly,"2018-03-25 00:00:00",Conventional,1.020000000,2843541.07,1007972.48,439940.61,63511.29,1332116.69,1248694.27,26861.69,56560.73
Louisville,Weekly,"2018-03-25 00:00:00",Conventional,1.040000000,126662.10,31512.47,24342.60,306.07,70500.96,49898.62,19277.55,1324.79
"Miami/Ft. Lauderdale",Weekly,"2018-03-25 00:00:00",Conventional,1.370000000,698961.15,474642.82,53923.97,2049.21,168345.15,106478.51,61776.64,90.00
Midsouth,Weekly,"2018-03-25 00:00:00",Conventional,1.140000000,3911075.35,967164.69,1347066.73,25014.31,1571829.62,1390840.94,164970.47,16018.21
Nashville,Weekly,"2018-03-25 00:00:00",Conventional,0.950000000,306280.52,125788.54,10713.80,334.61,169443.57,136737.44,30406.07,2300.06
"New Orleans/Mobile",Weekly,"2018-03-25 00:00:00",Conventional,1.040000000,305105.53,171335.77,20076.04,2425.10,111268.62,94895.33,15963.29,410.00
"New York",Weekly,"2018-03-25 00:00:00",Conventional,1.340000000,1774776.77,63905.98,908653.71,843.45,801373.63,774634.09,23833.93,2905.61
Northeast,Weekly,"2018-03-25 00:00:00",Conventional,1.350000000,5134637.05,443927.42,2940789.85,6733.38,1743186.40,1495884.84,232372.83,14928.73
"Northern New England",Weekly,"2018-03-25 00:00:00",Conventional,1.460000000,483124.53,43595.07,365913.24,1529.80,72086.42,34546.13,36509.18,1031.11
Orlando,Weekly,"2018-03-25 00:00:00",Conventional,1.320000000,429132.50,258217.83,25970.97,1426.07,143517.63,90870.28,52357.35,290.00
Philadelphia,Weekly,"2018-03-25 00:00:00",Conventional,1.310000000,503277.65,43421.10,252219.75,248.04,207388.76,187566.62,17687.70,2134.44
Phoenix/Tucson,Weekly,"2018-03-25 00:00:00",Conventional,0.590000000,1684537.69,932956.86,296968.67,14886.96,439725.20,216076.58,218329.73,5318.89
Pittsburgh,Weekly,"2018-03-25 00:00:00",Conventional,1.280000000,132097.87,44126.21,13225.39,1385.77,73360.50,39142.16,34191.67,26.67
Plains,Weekly,"2018-03-25 00:00:00",Conventional,1.080000000,2298609.62,870297.25,765738.57,8214.57,654359.23,603569.13,50091.31,698.79
